"iso_2","iso_3","country","year","higher_rate_1","higher_rate_2","higher_rate_3","reduced_rate_1","reduced_rate_2","reduced_rate_3","reduced_rate_4","reduced_rate_5","reduced_rate_6","standard_vat_rate","threshold","vrr","consumption_pct_total_5000","vat_pct_total_5111","sales_pct_total_5112","excise_pct_total_5121","consumption_pct_gdp_5000","vat_pct_gdp_5111","sales_pct_gdp_5112","excise_pct_gdp_5121","beer_excise_hl_usd","beer_low_alc_usd","still_wine_excise_hl_usd","sparkling_wine_excise_hl_usd","low_alc_excise_hl_usd","alc_excise_hl_usd","small_dist_rate","cigarette_excise_1k_usd","cigarette_excise_1k_pct_rsp","cigar_excise_1k_usd","cigar_excise_1k_pct_rsp","roll_tob_excise_1kg_usd","roll_tob_excise_1kg_pct_rsp","cig_pack_ex_tax_price_usd","cig_pack_specific_pct_rsp","cig_pack_ad_val_pct_rsp","cig_pack_sales_pct_rsp","cig_pack_total_tax_pct_rsp","cig_pack_price_usd","unleaded_total_tax_pct_price","unleaded_excise_pct_price","diesel_total_tax_pct_price","diesel_excise_pct_price","household_fuel_total_tax_pct_price","household_fuel_excise_pct_price"
"BE","BEL","Belgium",2009,"","","","0","6","12","","","","21","","0.471251573252162","25.7","15.937",0.157,4.925,"10.974","6.805","0.067","2.103","","","","","","","","","","","","","","","","","","","","","","","","",""
"BE","BEL","Belgium",2010,"","","","0","6","12","","","","21","6445.49840638864","0.485616688326674","26.116","16.222",0.163,4.998,"11.199","6.956","0.07","2.143","","","","","","","","","","","","","","","","","","","","","","","","",""
"BE","BEL","Belgium",2011,"","","","0","6","12","","","","21","6118.44314477333","0.479076501429274","25.596","15.882",0.17,4.799,"11.136","6.91","0.074","2.088","","","","","","","","","","","","","","","","","","","","","","","","",""
"BE","BEL","Belgium",2012,"","","","0","6","12","","","","21","6443.16411896587","0.477677752874761","25.772","15.68",0.132,4.642,"11.425","6.951","0.059","2.058","","","","","","","","","","","","","","","","","","","","","","","","",""
"BE","BEL","Belgium",2013,"","","","0","6","12","","","","21","6575.16133260081","0.472928570690976","24.884","15.401",0.136,4.542,"11.207","6.936","0.061","2.046","","","","","","","","","","","","","","","","","","","","","","","","",""
"BE","BEL","Belgium",2014,"","","","0","6","12","","","","21","6319.04976005039","0.469757931217331","24.624","15.256",0.125,4.553,"11.021","6.828","0.056","2.038","","","","","","","","","","","","","","1.73069673055242","12.51","45.84","17.36","75.71","7.12514092446449","","","","","",""
"BE","BEL","Belgium",2015,"","","","0","6","12","","","","21","","0.461474649155779","24.598","15.006",0.119,4.704,"10.855","6.622","0.052","2.076","","","","","","","","","","","","","","","","","","","","","","","","",""
"BE","BEL","Belgium",2016,"","","","0","6","12","","","","21","","0.469022185809787","25.331","15.425",0.126,5.066,"10.974","6.682","0.055","2.195","","","","","","","","","","","","","","1.57091150442478","14.33","45.84","17.36","77.53","6.99115044247788","","","","","",""
"BE","BEL","Belgium",2017,"","","","0","6","12","","","","21","","0.469660060159233","25.027","15.239",0.099,5.072,"10.961","6.674","0.044","2.221","","","","","","","","","","","","","","","","","","","","59.8723787035475","42.5170068027211","56.1178965845096","38.7625246836832","20.4409937370216","3.08562183619518"
"BE","BEL","Belgium",2018,"","","","0","6","12","","","","21","31109.1533083962","0.472359335168496","25.189","15.376",0.114,5.015,"11.07","6.758","0.05","2.204","5.62921348314607","","84.1685393258427","288","26.8651685393258","3362.68539325843","0","72.5842696629213","40.04","0","10","47.5842696629214","31.5","","","","","","","","","","","",""
"BE","BEL","Belgium",2019,"","","","0","6","12","","","","21","","0.467743998012753","25.681","15.615",0.185,4.913,"11.021","6.701","0.079","2.109","","","","","","","","","","","","","","","","","","","","58.089839687177","40.7344677863506","56.7991250934912","39.4443370966406","20.1126768960198","2.75730499519335"
"BE","BEL","Belgium",2020,"","","","0","6","12","","","","21","33101.8411244033","","","",NA,NA,"","","","","5.62921348314607","","84.1685393258427","288","26.8651685393258","3362.68539325843","0","72.5842696629213","40.04","0","10","47.5842696629214","31.5","","","","","","","","","","","",""
"CA","CAN","Canada",1967,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CA","CAN","Canada",1968,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CA","CAN","Canada",1969,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CA","CAN","Canada",1970,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CA","CAN","Canada",1971,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CA","CAN","Canada",1972,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CA","CAN","Canada",1973,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CA","CAN","Canada",1974,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CA","CAN","Canada",1975,"","","","","","","","","","","","","32.014","0",12.455,6.311,"9.968","0","3.878","1.965","","","","","","","","","","","","","","","","","","","","","","","","",""
"CA","CAN","Canada",1976,"","","","","","","","","","","","","31.841","0",12.905,6.55,"9.736","0","3.946","2.003","","","","","","","","","","","","","","","","","","","","","","","","",""
"CA","CAN","Canada",1977,"","","","","","","","","","","","","32.663","0",13.316,6.512,"9.742","0","3.971","1.942","","","","","","","","","","","","","","","","","","","","","","","","",""
"CA","CAN","Canada",1978,"","","","","","","","","","","","","32.321","0",11.881,6.086,"9.553","0","3.511","1.799","","","","","","","","","","","","","","","","","","","","","","","","",""
"CA","CAN","Canada",1979,"","","","","","","","","","","","","32.577","0",11.867,6.066,"9.559","0","3.482","1.78","","","","","","","","","","","","","","","","","","","","","","","","",""
"CA","CAN","Canada",1980,"","","","","","","","","","","","","32.578","0",11.541,6.737,"9.878","0","3.499","2.043","","","","","","","","","","","","","","","","","","","","","","","","",""
"CA","CAN","Canada",1981,"","","","","","","","","","","","","33.913","0",10.854,10.82,"11.025","0","3.529","3.518","","","","","","","","","","","","","","","","","","","","","","","","",""
"CA","CAN","Canada",1982,"","","","","","","","","","","","","33.273","0",10.738,11.295,"10.755","0","3.471","3.651","","","","","","","","","","","","","","","","","","","","","","","","",""
"CA","CAN","Canada",1983,"","","","","","","","","","","","","32.48","0",11.478,9.443,"10.316","0","3.646","2.999","","","","","","","","","","","","","","","","","","","","","","","","",""
"CA","CAN","Canada",1984,"","","","","","","","","","","","","32.931","0",12.019,9.232,"10.442","0","3.811","2.927","","","","","","","","","","","","","","","","","","","","","","","","",""
"CA","CAN","Canada",1985,"","","","","","","","","","","","","31.807","0",13.165,7.906,"10.055","0","4.162","2.499","","","","","","","","","","","","","","","","","","","","","","","","",""
"CA","CAN","Canada",1986,"","","","","","","","","","","","","29.589","0",14.464,6.379,"9.573","0","4.679","2.064","","","","","","","","","","","","","","","","","","","","","","","","",""
"CA","CAN","Canada",1987,"","","","","","","","","","","","","29.088","0",13.953,6.609,"9.69","0","4.648","2.202","","","","","","","","","","","","","","","","","","","","","","","","",""
"CA","CAN","Canada",1988,"","","","","","","","","","","","","28.331","0",15.235,6.31,"9.358","0","5.032","2.084","","","","","","","","","","","","","","","","","","","","","","","","",""
"CA","CAN","Canada",1989,"","","","","","","","","","","","","27.792","0",15.309,6.012,"9.484","0","5.224","2.052","","","","","","","","","","","","","","","","","","","","","","","","",""
"CA","CAN","Canada",1990,"","","","","","","","","","","","","25.841","0",14.12,5.928,"9.063","0","4.952","2.079","","","","","","","","","","","","","","","","","","","","","","","","",""
"CA","CAN","Canada",1991,"","","","0","","","","","","7","","","25.89","6.962",6.481,6.796,"9.192","2.472","2.301","2.413","","","","","","","","","","","","","","","","","","","","","","","","",""
"CA","CAN","Canada",1992,"","","","0","","","","","","7","","0.43","26.337","6.869",7.049,6.635,"9.236","2.409","2.472","2.327","","","","","","","","","","","","","","","","","","","","","","","","",""
"CA","CAN","Canada",1993,"","","","0","","","","","","7","","","26.678","9.05",5.417,6.292,"9.189","3.117","1.866","2.167","","","","","","","","","","","","","","","","","","","","","","","","",""
"CA","CAN","Canada",1994,"","","","0","","","","","","7","","","26.166","8.94",5.634,5.606,"9.002","3.076","1.938","1.929","","","","","","","","","","","","","","","","","","","","","","","","",""
"CA","CAN","Canada",1995,"","","","0","","","","","","7","","","25.405","8.433",5.55,5.625,"8.797","2.92","1.922","1.948","","","","","","","","","","","","","","","","","","","","","","","","",""
"CA","CAN","Canada",1996,"","","","0","","","","","","7","","0.47","24.968","8.438",5.505,5.473,"8.724","2.948","1.923","1.912","","","","","","","","","","","","","","","","","","","","","","","","",""
"CA","CAN","Canada",1997,"","","","0","","","","","","7","","","24.431","8.817",4.857,5.269,"8.744","3.156","1.738","1.886","","","","","","","","","","","","","","","","","","","","","","","","",""
"CA","CAN","Canada",1998,"","","","0","","","","","","7","","","24.746","9.167",4.9,5.325,"8.837","3.274","1.75","1.901","","","","","","","","","","","","","","","","","","","","","","","","",""
"CA","CAN","Canada",1999,"","","","0","","","","","","7","","","24.067","9.106",4.899,4.971,"8.541","3.231","1.739","1.764","","","","","","","","","","","","","","","","","","","","","","","","",""
"CA","CAN","Canada",2000,"","","","0","","","","","","7","","0.49","24.208","9.196",4.979,4.719,"8.394","3.188","1.726","1.636","","","","","","","","","","","","","","","","","","","","","","","","",""
"CA","CAN","Canada",2001,"","","","0","","","","","","7","","","24.722","9.238",5.192,4.926,"8.427","3.149","1.77","1.679","","","","","","","","","","","","","","","","","","","","","","","","",""
"CA","CAN","Canada",2002,"","","","0","","","","","","7","","","26.205","9.814",5.269,5.416,"8.669","3.247","1.743","1.792","","","","","","","","","","","","","","","","","","","","","","","","",""
"CA","CAN","Canada",2003,"","","","0","","","","","","7","","","26.269","10",5.196,5.523,"8.59","3.27","1.699","1.806","","","","","","","","","","","","","","","","","","","","","","","","",""
"CA","CAN","Canada",2004,"","","","0","","","","","","7","","","25.735","9.91",5.003,5.345,"8.419","3.242","1.637","1.748","","","","","","","","","","","","","","","","","","","","","","","","",""
"CA","CAN","Canada",2005,"","","","0","","","","","","7","","0.496955898901522","25.182","9.852",4.903,4.943,"8.225","3.218","1.601","1.615","","","","","","","","","","","","","","","","","","","","","","","","",""
"CA","CAN","Canada",2006,"","","","0","","","","","","6","","","24.374","9.374",4.91,4.62,"7.976","3.068","1.607","1.512","","","","","","","","","","","","","","","","","","","","","","","","",""
"CA","CAN","Canada",2007,"","","","0","","","","","","6","25000","0.508652762559154","23.964","8.987",4.91,4.439,"7.787","2.92","1.595","1.443","","","","","","","","","","","","","","","","","","","","","","","","",""
"CA","CAN","Canada",2008,"","","","0","","","","","","5","","0.488047576346502","22.499","12.34",0.502,4.105,"7.028","3.854","0.157","1.282","","","","","","","","","","","","","","","","","","","","","","","","",""
"CA","CAN","Canada",2009,"","","","0","","","","","","5","","0.490422473556977","22.871","12.652",0.588,4.268,"7.398","4.092","0.19","1.381","","","","","","","","","","","","","","","","","","","","","","","","",""
"CA","CAN","Canada",2010,"","","","0","","","","","","5","25057.4163131658","0.489975284959558","23.956","13.688",0.274,4.507,"7.428","4.244","0.085","1.397","","","","","","","","","","","","","","","","","","","","","","","","",""
"CA","CAN","Canada",2011,"","","","0","","","","","","5","23056.405837589","0.476203316300927","23.734","13.701",0.306,4.332,"7.311","4.22","0.094","1.334","","","","","","","","","","","","","","","","","","","","","","","","",""
"CA","CAN","Canada",2012,"","","","0","","","","","","5","24402.0177966698","0.470298738607534","23.376","13.681",0.256,4.153,"7.288","4.265","0.08","1.295","","","","","","","","","","","","","","","","","","","","","","","","",""
"CA","CAN","Canada",2013,"","","","0","","","","","","5","24455.1570350411","0.468539909332061","23.032","13.22",0.534,4.132,"7.17","4.116","0.166","1.286","","","","","","","","","","","","","","","","","","","","","","","","",""
"CA","CAN","Canada",2014,"","","","0","","","","","","5","23453.725818895","0.47387225958269","23.006","13.245",0.602,4.047,"7.193","4.141","0.188","1.265","","","","","","","","","","","","","","2.67872958397535","57.24","0","8.97","66.21","7.92758089368259","","","","","",""
"CA","CAN","Canada",2015,"","","","0","","","","","","5","","0.483345833957275","23.004","13.271",0.598,3.87,"7.55","4.356","0.196","1.27","","","","","","","","","","","","","","","","","","","","","","","","",""
"CA","CAN","Canada",2016,"","","","0","","","","","","5","24000","0.480966841117955","22.978","13.411",0.472,3.876,"7.642","4.46","0.157","1.289","","","","","","","","","","","","","","2.6241441509434","57.24","0","8.97","66.21","7.76603773584906","","","","","",""
"CA","CAN","Canada",2017,"","","","0","","","","","","5","","0.489186665734002","23.376","13.546",0.543,3.856,"7.741","4.486","0.18","1.277","","","","","","","","","","","","","","","","","","","","32.0342784949008","21.3439150046802","27.1131781659525","16.4228146757319","8.95019575707912","0"
